time,y
1433194945,0.194
1433194945,0.193
1433194945,0.192
1433194945,0.191
1433194945,0.189
1433194946,0.188
1433194946,0.187
1433194946,0.186
1433194946,0.185
1433194946,0.184
1433194946,0.183
1433194946,0.182
1433194946,0.181
1433194946,0.179
1433194946,0.178
1433194947,0.176
1433194947,0.175
1433194947,0.173
1433194947,0.172
1433194947,0.171
1433194947,0.169
1433194947,0.169
1433194947,0.169
1433194947,0.168
1433194947,0.168
1433194948,0.168
1433194948,0.167
1433194948,0.167
1433194948,0.167
1433194948,0.166
1433194948,0.166
1433194948,0.166
1433194948,0.166
1433194948,0.166
1433194948,0.166
1433194949,0.166
1433194949,0.166
1433194949,0.166
1433194949,0.166
1433194949,0.166
1433194949,0.166
1433194949,0.165
1433194949,0.164
1433194949,0.164
1433194949,0.163
1433194950,0.162
1433194950,0.161
1433194950,0.161
1433194950,0.16
1433194950,0.159
1433194950,0.158
1433194950,0.158
1433194950,0.158
1433194950,0.159
1433194950,0.159
1433194951,0.16
1433194951,0.162
1433194951,0.163
1433194951,0.165
1433194951,0.167
1433194951,0.169
1433194951,0.172
1433194951,0.175
1433194951,0.178
1433194951,0.181
1433194952,0.184
1433194952,0.187
1433194952,0.19
1433194952,0.194
1433194952,0.197
1433194952,0.2
1433194952,0.202
1433194952,0.204
1433194952,0.205
1433194952,0.207
1433194953,0.209
1433194953,0.21
1433194953,0.212
1433194953,0.214
1433194953,0.216
1433194953,0.217
1433194953,0.219
1433194953,0.22
1433194953,0.221
1433194953,0.222
1433194954,0.223
1433194954,0.224
1433194954,0.225
1433194954,0.227
1433194954,0.228
1433194954,0.229
1433194954,0.231
1433194954,0.232
1433194954,0.234
1433194954,0.236
1433194955,0.238
1433194955,0.239
1433194955,0.241
1433194955,0.243
1433194955,0.245
1433194955,0.247
1433194955,0.248
1433194955,0.25
1433194955,0.251
1433194955,0.253
1433194956,0.255
1433194956,0.256
1433194956,0.258
1433194956,0.26
1433194956,0.262
1433194956,0.264
1433194956,0.265
1433194956,0.266
1433194956,0.268
1433194956,0.269
1433194957,0.271
1433194957,0.273
1433194957,0.274
1433194957,0.276
1433194957,0.278
1433194957,0.279
1433194957,0.28
1433194957,0.28
1433194957,0.28
1433194957,0.28
1433194958,0.281
1433194958,0.281
1433194958,0.281
1433194958,0.282
1433194958,0.282
1433194958,0.282
1433194958,0.282
1433194958,0.282
1433194958,0.282
1433194958,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.282
1433194959,0.281
1433194960,0.281
1433194960,0.281
1433194960,0.281
1433194960,0.281
1433194960,0.281
1433194960,0.281
1433194960,0.279
1433194960,0.278
1433194960,0.277
1433194960,0.276
1433194961,0.274
1433194961,0.273
1433194961,0.272
1433194961,0.27
1433194961,0.269
1433194961,0.268
1433194961,0.264
1433194961,0.26
1433194961,0.257
1433194961,0.253
1433194962,0.249
1433194962,0.246
1433194962,0.243
1433194962,0.239
1433194962,0.236
1433194962,0.233
1433194962,0.231
1433194962,0.228
1433194962,0.226
1433194962,0.223
1433194963,0.221
1433194963,0.219
1433194963,0.217
1433194963,0.216
1433194963,0.214
1433194963,0.212
1433194963,0.212
1433194963,0.211
1433194963,0.21
1433194963,0.21
1433194964,0.209
1433194964,0.209
1433194964,0.208
1433194964,0.207
1433194964,0.207
1433194964,0.206
1433194964,0.206
1433194964,0.205
1433194964,0.204
1433194964,0.204
1433194965,0.203
1433194965,0.203
1433194965,0.202
1433194965,0.201
1433194965,0.201
1433194965,0.2
1433194965,0.2
1433194965,0.2
1433194965,0.2
1433194965,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194966,0.199
1433194967,0.199
1433194967,0.199
1433194967,0.199
1433194967,0.199
1433194967,0.2
1433194967,0.2
1433194967,0.2
1433194967,0.2
1433194967,0.2
1433194967,0.2
1433194968,0.2
1433194968,0.2
1433194968,0.2
1433194968,0.2
1433194968,0.2
1433194968,0.2
1433194968,0.201
1433194968,0.201
1433194968,0.201
1433194968,0.202
1433194969,0.202
1433194969,0.202
1433194969,0.203
1433194969,0.203
1433194969,0.203
1433194969,0.204
1433194969,0.204
1433194969,0.205
1433194969,0.206
1433194969,0.207
1433194970,0.208
1433194970,0.209
1433194970,0.21
1433194970,0.211
1433194970,0.212
1433194970,0.213
1433194970,0.214
1433194970,0.216
1433194970,0.218
1433194970,0.219
1433194971,0.221
1433194971,0.223
1433194971,0.224
1433194971,0.226
1433194971,0.228
1433194971,0.229
1433194971,0.232
1433194971,0.234
1433194971,0.236
1433194971,0.239
1433194972,0.241
1433194972,0.244
1433194972,0.246
1433194972,0.248
1433194972,0.251
1433194972,0.253
1433194972,0.256
1433194972,0.258
1433194972,0.261
1433194972,0.264
1433194973,0.266
1433194973,0.269
1433194973,0.271
1433194973,0.274
1433194973,0.277
1433194973,0.279
1433194973,0.282
1433194973,0.284
1433194973,0.286
1433194973,0.289
1433194974,0.291
1433194974,0.293
1433194974,0.296
1433194974,0.298
1433194974,0.3
1433194974,0.303
1433194974,0.305
1433194974,0.308
1433194974,0.311
1433194974,0.314
1433194975,0.316
1433194975,0.319
1433194975,0.322
1433194975,0.325
1433194975,0.327
1433194975,0.33
1433194975,0.332
1433194975,0.334
1433194975,0.336
1433194975,0.337
1433194976,0.339
1433194976,0.341
1433194976,0.343
1433194976,0.345
1433194976,0.347
1433194976,0.349
1433194976,0.349
1433194976,0.35
1433194976,0.351
1433194976,0.351
1433194977,0.352
1433194977,0.353
1433194977,0.353
1433194977,0.354
1433194977,0.355
1433194977,0.355
1433194977,0.356
1433194977,0.357
1433194977,0.357
1433194977,0.358
1433194978,0.358
1433194978,0.359
1433194978,0.36
1433194978,0.36
1433194978,0.361
1433194978,0.362
1433194978,0.362
1433194978,0.363
1433194978,0.364
1433194978,0.364
1433194979,0.365
1433194979,0.366
1433194979,0.366
1433194979,0.367
1433194979,0.368
1433194979,0.368
1433194979,0.368
1433194979,0.368
1433194979,0.369
1433194979,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194980,0.369
1433194981,0.369
1433194981,0.369
1433194981,0.369
1433194981,0.369
1433194981,0.369
1433194981,0.369
1433194981,0.371
1433194981,0.373
1433194981,0.376
1433194981,0.38
1433194982,0.385
1433194982,0.391
1433194982,0.398
1433194982,0.406
1433194982,0.415
1433194982,0.424
1433194982,0.436
1433194982,0.449
1433194982,0.462
1433194982,0.476
1433194983,0.492
1433194983,0.507
1433194983,0.524
1433194983,0.541
1433194983,0.558
1433194983,0.576
1433194983,0.575
1433194983,0.573
1433194983,0.572
1433194983,0.57
1433194984,0.569
1433194984,0.567
1433194984,0.566
1433194984,0.564
1433194984,0.563
1433194984,0.561
1433194984,0.56
1433194984,0.558
1433194984,0.557
1433194984,0.556
1433194985,0.555
1433194985,0.553
1433194985,0.552
1433194985,0.551
1433194985,0.549
1433194985,0.548
1433194985,0.547
1433194985,0.546
1433194985,0.545
1433194985,0.544
1433194986,0.543
1433194986,0.542
1433194986,0.541
1433194986,0.54
1433194986,0.539
1433194986,0.538
1433194986,0.539
1433194986,0.539
1433194986,0.54
1433194986,0.541
1433194987,0.541
1433194987,0.542
1433194987,0.543
1433194987,0.543
1433194987,0.544
1433194987,0.545
1433194987,0.547
1433194987,0.549
1433194987,0.551
1433194987,0.553
1433194988,0.555
1433194988,0.557
1433194988,0.559
1433194988,0.561
1433194988,0.563
1433194988,0.566
1433194988,0.568
1433194988,0.571
1433194988,0.573
1433194988,0.576
1433194989,0.578
1433194989,0.581
1433194989,0.584
1433194989,0.586
1433194989,0.589
1433194989,0.592
1433194989,0.594
1433194989,0.597
1433194989,0.6
1433194989,0.603
1433194990,0.606
1433194990,0.609
1433194990,0.612
1433194990,0.616
1433194990,0.619
1433194990,0.622
1433194990,0.623
1433194990,0.623
1433194990,0.624
1433194990,0.625
1433194991,0.626
1433194991,0.627
1433194991,0.628
1433194991,0.628
1433194991,0.629
1433194991,0.63
1433194991,0.627
1433194991,0.624
1433194991,0.621
1433194991,0.618
1433194992,0.615
1433194992,0.612
1433194992,0.609
1433194992,0.606
1433194992,0.603
1433194992,0.6
1433194992,0.598
1433194992,0.596
1433194992,0.593
1433194992,0.591
1433194993,0.589
1433194993,0.587
1433194993,0.584
1433194993,0.582
1433194993,0.58
1433194993,0.578
1433194993,0.576
1433194993,0.574
1433194993,0.571
1433194993,0.569
1433194994,0.567
1433194994,0.565
1433194994,0.563
1433194994,0.561
1433194994,0.559
1433194994,0.557
1433194994,0.551
1433194994,0.546
1433194994,0.541
1433194994,0.536
1433194995,0.531
1433194995,0.526
1433194995,0.521
1433194995,0.516
1433194995,0.512
1433194995,0.507
1433194995,0.507
1433194995,0.507
1433194995,0.507
1433194995,0.508
1433194996,0.508
1433194996,0.508
1433194996,0.509
1433194996,0.509
1433194996,0.51
1433194996,0.51
1433194996,0.52
1433194996,0.529
1433194996,0.539
1433194996,0.549
1433194997,0.559
1433194997,0.569
1433194997,0.58
1433194997,0.59
1433194997,0.601
1433194997,0.612
1433194997,0.625
1433194997,0.638
1433194997,0.651
1433194997,0.664
1433194998,0.677
1433194998,0.69
1433194998,0.703
1433194998,0.715
1433194998,0.728
1433194998,0.74
1433194998,0.742
1433194998,0.743
1433194998,0.744
1433194998,0.745
1433194999,0.746
1433194999,0.748
1433194999,0.749
1433194999,0.75
1433194999,0.751
1433194999,0.753
1433194999,0.735
1433194999,0.717
1433194999,0.699
1433194999,0.681
1433195000,0.663
1433195000,0.645
1433195000,0.627
1433195000,0.608
1433195000,0.59
1433195000,0.572
1433195000,0.555
1433195000,0.538
1433195000,0.521
1433195000,0.504
1433195001,0.487
1433195001,0.471
1433195001,0.456
1433195001,0.44
1433195001,0.425
1433195001,0.41
1433195001,0.401
1433195001,0.391
1433195001,0.381
1433195001,0.372
1433195002,0.364
1433195002,0.355
1433195002,0.347
1433195002,0.339
1433195002,0.332
1433195002,0.325
1433195002,0.317
1433195002,0.309
1433195002,0.302
1433195002,0.295
1433195003,0.289
1433195003,0.283
1433195003,0.277
1433195003,0.272
1433195003,0.267
1433195003,0.263
1433195003,0.261
1433195003,0.258
1433195003,0.256
1433195003,0.253
1433195004,0.251
1433195004,0.249
1433195004,0.247
1433195004,0.245
1433195004,0.242
1433195004,0.24
1433195004,0.24
1433195004,0.24
1433195004,0.24
1433195004,0.24
1433195005,0.24
1433195005,0.239
1433195005,0.239
1433195005,0.239
1433195005,0.239
1433195005,0.239
1433195005,0.238
1433195005,0.237
1433195005,0.236
1433195005,0.236
1433195006,0.235
1433195006,0.234
1433195006,0.233
1433195006,0.233
1433195006,0.232
1433195006,0.231
1433195006,0.23
1433195006,0.229
1433195006,0.227
1433195006,0.226
1433195007,0.225
1433195007,0.224
1433195007,0.222
1433195007,0.221
1433195007,0.22
1433195007,0.219
1433195007,0.218
1433195007,0.218
1433195007,0.217
1433195007,0.216
1433195008,0.216
1433195008,0.215
1433195008,0.215
1433195008,0.214
1433195008,0.213
1433195008,0.213
1433195008,0.213
1433195008,0.213
1433195008,0.214
1433195008,0.214
1433195009,0.214
1433195009,0.215
1433195009,0.215
1433195009,0.215
1433195009,0.216
1433195009,0.216
1433195009,0.216
1433195009,0.216
1433195009,0.217
1433195009,0.217
1433195010,0.217
1433195010,0.217
1433195010,0.218
1433195010,0.218
1433195010,0.218
1433195010,0.218
1433195010,0.221
1433195010,0.223
1433195010,0.226
1433195010,0.229
1433195011,0.231
1433195011,0.234
1433195011,0.237
1433195011,0.239
1433195011,0.242
1433195011,0.245
1433195011,0.248
1433195011,0.251
1433195011,0.254
1433195011,0.257
1433195012,0.26
1433195012,0.263
1433195012,0.266
1433195012,0.269
1433195012,0.272
1433195012,0.276
1433195012,0.276
1433195012,0.276
1433195012,0.276
1433195012,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.276
1433195013,0.277
1433195014,0.277
1433195014,0.277
1433195014,0.277
1433195014,0.278
1433195014,0.278
1433195014,0.278
1433195014,0.279
1433195014,0.28
1433195014,0.28
1433195014,0.281
1433195015,0.282
1433195015,0.282
1433195015,0.283
1433195015,0.284
1433195015,0.285
1433195015,0.286
1433195015,0.284
1433195015,0.283
1433195015,0.282
1433195015,0.282
1433195016,0.281
1433195016,0.28
1433195016,0.279
1433195016,0.278
1433195016,0.278
1433195016,0.277
1433195016,0.276
1433195016,0.274
1433195016,0.273
1433195016,0.272
1433195017,0.271
1433195017,0.27
1433195017,0.27
1433195017,0.269
1433195017,0.269
1433195017,0.269
1433195017,0.268
1433195017,0.268
1433195017,0.268
1433195017,0.268
1433195018,0.269
1433195018,0.27
1433195018,0.271
1433195018,0.272
1433195018,0.274
1433195018,0.276
1433195018,0.278
1433195018,0.28
1433195018,0.282
1433195018,0.285
1433195019,0.288
1433195019,0.291
1433195019,0.294
1433195019,0.298
1433195019,0.301
1433195019,0.305
1433195019,0.307
1433195019,0.31
1433195019,0.313
1433195019,0.315
1433195020,0.318
1433195020,0.321
1433195020,0.324
1433195020,0.327
1433195020,0.33
1433195020,0.333
1433195020,0.332
1433195020,0.331
1433195020,0.33
1433195020,0.329
1433195021,0.329
1433195021,0.328
1433195021,0.328
1433195021,0.328
1433195021,0.328
1433195021,0.328
1433195021,0.323
1433195021,0.319
1433195021,0.316
1433195021,0.314
1433195022,0.314
1433195022,0.315
1433195022,0.317
1433195022,0.32
1433195022,0.325
1433195022,0.331
1433195022,0.329
1433195022,0.329
1433195022,0.33
1433195022,0.331
1433195023,0.333
1433195023,0.337
1433195023,0.341
1433195023,0.346
1433195023,0.351
1433195023,0.358
1433195023,0.362
1433195023,0.367
1433195023,0.374
1433195023,0.382
1433195024,0.391
1433195024,0.402
1433195024,0.413
1433195024,0.426
1433195024,0.439
1433195024,0.453
1433195024,0.472
1433195024,0.491
1433195024,0.511
1433195024,0.532
1433195025,0.553
1433195025,0.575
1433195025,0.597
1433195025,0.619
1433195025,0.642
1433195025,0.665
1433195025,0.694
1433195025,0.723
1433195025,0.752
1433195025,0.78
1433195026,0.808
1433195026,0.834
1433195026,0.859
1433195026,0.883
1433195026,0.905
1433195026,0.925
1433195026,0.94
1433195026,0.954
1433195026,0.966
1433195026,0.977
1433195027,0.985
1433195027,0.992
1433195027,0.997
1433195027,0.999
1433195027,1
1433195027,0.999
1433195027,0.996
1433195027,0.993
1433195027,0.988
1433195027,0.982
1433195028,0.974
1433195028,0.966
1433195028,0.956
1433195028,0.946
1433195028,0.934
1433195028,0.922
1433195028,0.912
1433195028,0.902
1433195028,0.891
1433195028,0.881
1433195029,0.869
1433195029,0.857
1433195029,0.845
1433195029,0.833
1433195029,0.82
1433195029,0.807
1433195029,0.8
1433195029,0.794
1433195029,0.787
1433195029,0.78
1433195030,0.774
1433195030,0.767
1433195030,0.76
1433195030,0.753
1433195030,0.746
1433195030,0.738
1433195030,0.73
1433195030,0.721
1433195030,0.711
1433195030,0.702
1433195031,0.693
1433195031,0.684
1433195031,0.675
1433195031,0.665
1433195031,0.656
1433195031,0.647
1433195031,0.64
1433195031,0.633
1433195031,0.627
1433195031,0.62
1433195032,0.613
1433195032,0.607
1433195032,0.6
1433195032,0.593
1433195032,0.586
1433195032,0.58
1433195032,0.573
1433195032,0.567
1433195032,0.56
1433195032,0.554
1433195033,0.547
1433195033,0.541
1433195033,0.534
1433195033,0.528
1433195033,0.521
1433195033,0.515
1433195033,0.509
1433195033,0.503
1433195033,0.497
1433195033,0.491
1433195034,0.485
1433195034,0.48
1433195034,0.474
1433195034,0.468
1433195034,0.462
1433195034,0.457
1433195034,0.454
1433195034,0.452
1433195034,0.45
1433195034,0.448
1433195035,0.445
1433195035,0.443
1433195035,0.441
1433195035,0.438
1433195035,0.436
1433195035,0.434
1433195035,0.433
1433195035,0.433
1433195035,0.433
1433195035,0.432
1433195036,0.432
1433195036,0.431
1433195036,0.431
1433195036,0.43
1433195036,0.43
1433195036,0.43
1433195036,0.428
1433195036,0.427
1433195036,0.426
1433195036,0.425
1433195037,0.424
1433195037,0.423
1433195037,0.422
1433195037,0.421
1433195037,0.42
1433195037,0.418
1433195037,0.416
1433195037,0.414
1433195037,0.411
1433195037,0.409
1433195038,0.406
1433195038,0.404
1433195038,0.402
1433195038,0.399
1433195038,0.397
1433195038,0.395
1433195038,0.392
1433195038,0.389
1433195038,0.386
1433195038,0.383
1433195039,0.379
1433195039,0.376
1433195039,0.373
1433195039,0.371
1433195039,0.368
1433195039,0.365
1433195039,0.36
1433195039,0.356
1433195039,0.352
1433195039,0.348
1433195040,0.344
1433195040,0.34
1433195040,0.336
1433195040,0.332
1433195040,0.328
1433195040,0.324
1433195040,0.325
1433195040,0.327
1433195040,0.328
1433195040,0.33
1433195041,0.331
1433195041,0.333
1433195041,0.334
1433195041,0.336
1433195041,0.337
1433195041,0.339
1433195041,0.341
1433195041,0.344
1433195041,0.347
1433195041,0.349
1433195042,0.352
1433195042,0.355
1433195042,0.357
1433195042,0.36
1433195042,0.363
1433195042,0.365
1433195042,0.369
1433195042,0.373
1433195042,0.377
1433195042,0.381
1433195043,0.385
1433195043,0.389
1433195043,0.393
1433195043,0.397
1433195043,0.401
1433195043,0.405
1433195043,0.404
1433195043,0.403
1433195043,0.402
1433195043,0.401
1433195044,0.4
1433195044,0.399
1433195044,0.398
1433195044,0.397
1433195044,0.396
1433195044,0.395
1433195044,0.387
1433195044,0.38
1433195044,0.373
1433195044,0.365
1433195045,0.358
1433195045,0.351
1433195045,0.344
1433195045,0.337
1433195045,0.33
1433195045,0.324
1433195045,0.308
1433195045,0.294
1433195045,0.279
1433195045,0.265
1433195046,0.252
1433195046,0.239
1433195046,0.226
1433195046,0.214
1433195046,0.202
1433195046,0.191
1433195046,0.18
1433195046,0.17
1433195046,0.16
1433195046,0.15
1433195047,0.141
1433195047,0.132
1433195047,0.123
1433195047,0.115
1433195047,0.108
1433195047,0.101
1433195047,0.096
1433195047,0.092
1433195047,0.088
1433195047,0.084
1433195048,0.081
1433195048,0.077
1433195048,0.074
1433195048,0.07
1433195048,0.067
1433195048,0.064
1433195048,0.059
1433195048,0.054
1433195048,0.05
1433195048,0.046
1433195049,0.042
1433195049,0.039
1433195049,0.036
1433195049,0.033
1433195049,0.03
1433195049,0.027
1433195049,0.026
1433195049,0.024
1433195049,0.023
1433195049,0.021
1433195050,0.02
1433195050,0.019
1433195050,0.018
1433195050,0.017
1433195050,0.016
1433195050,0.015
1433195050,0.014
1433195050,0.013
1433195050,0.012
1433195050,0.011
1433195051,0.011
1433195051,0.01
1433195051,0.009
1433195051,0.009
1433195051,0.008
1433195051,0.008
1433195051,0.007
1433195051,0.007
1433195051,0.007
1433195051,0.006
1433195052,0.006
1433195052,0.006
1433195052,0.005
1433195052,0.005
1433195052,0.005
1433195052,0.005
1433195052,0.005
1433195052,0.005
1433195052,0.005
1433195052,0.005
1433195053,0.005
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195053,0.004
1433195054,0.004
1433195054,0.004
1433195054,0.004
1433195054,0.004
1433195054,0.004
1433195054,0.004
